id,Date added,Last response,URL,Host,Number of responses,Last email,Salesforce Sync. Date,1. Member ID [text],2. Opening ID [text],3. Position ID [text],4. Partner ID [text],5. Organization ID [text],6. Program Type [text],7. AmeriCorps? [text],8. Budget Code [text],9. Position State [text],11. Opening Start Date [text],12. Opening End Date [text],15. Position # [text],18. Did your leader or supervisor work with you to develop goals for your SCA experience?  [radio],19. How often did your leader or supervisor check in with you on your progress towards these goals?  [radio],20. To what degree did you feel supported by your leader or supervisor in achieving these goals?   [radio],"22 I met and talked about possible careers with conservation professional beyond my leader or supervisor.. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","24 I connected with people who will help me find a conservation job.. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","26 Because of my recent SCA experience, I am more certain about the career I want to have.. How much do you AGREE or DISAGREE with the following statements? [multiradio]","26 My housing location allowed me to buy, as needed, essentials not provided by the crew or internship (such as gas and groceries).. How much do you AGREE or DISAGREE with the following statements? [multiradio]","26 As part of my recent SCA experience, I learned new ways to navigate large agencies to get things done.. How much do you AGREE or DISAGREE with the following statements? [multiradio]",26 The stipend I received was enough to buy essentials.. How much do you AGREE or DISAGREE with the following statements? [multiradio],"35 Discuss with your leader and/or other members what you, as a group and as individuals, could do to address environmental issues?. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","36 Discuss with your internship supervisor and/or other co-workers at your internship site what you, as a groups and as individuals, could do to address environmental issues?. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]",48 The training I received prepared me with the skills I needed to complete the work.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio],48 My fellow co-workers listened to what I had to say.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio],48 The work that I performed matched the position that was described to me before I started.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio],"48 At my internship site, I felt like I mattered to people.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio]","48 I feel my thoughts, ideas, and suggestions were taken seriously by my internship supervisor.. How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio]",48 My supervisor/leader always prioritized safety when making decisions. . How much do you AGREE or DISAGREE with the following statements about your most recent SCA experience? [multiradio],"49 Opportunities to discuss your concerns about decisions made by your leader?. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","50 Opportunities to discuss your concerns about decisions made by your internship supervisor?. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","76 Discuss with crew leaders and/or other members what you, as a group and as individuals, could do to address environmental issues?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","85 As a result of my SCA experience, I feel more connected to my community.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]",85 My fellow crew members listened to what I had to say.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio],"85 Because of my recent SCA experience, I am more interested in a conservation career.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]","85 On my team, I felt like I mattered to people.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]","85 As a result of my SCA experience, I feel more responsible for addressing issues in my community.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]","85 I feel my thoughts, ideas, and suggestions were taken seriously by my leaders.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]","86 Opportunities to discuss your concerns about decisions made by your leaders?. During your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","88 I learned about possible careers in conservation or green jobs.. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","88 I learned how to conserve resources and protect the planet.. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","88 I learned how to solve problems that emerged in my team.. As part of your most recent SCA experience, how OFTEN did you experience the following? [multiradio]","93 I feel more responsible for conserving resources and protecting nature.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","93 I am more committed to helping my friends and family understand the importance of protecting the environment.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","93 I work harder than I used to. . Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","93 I am more confident in my abilities.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","93 I am better able to lead other people when I need to.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","94 Do volunteer work to help people in need.. When you think about life after this SCA experience, how LIKELY is it that you will do each of the following? [multiradio]","94 Get involved in issues like health, safety, and the environment that affect your community.. When you think about life after this SCA experience, how LIKELY is it that you will do each of the following? [multiradio]","94 Work with a group to solve a problem in the community where you live.. When you think about life after this SCA experience, how LIKELY is it that you will do each of the following? [multiradio]","95 I am healthier physically.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","95 I plan to spend more time outdoors or in nature.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","95 I am better able to work on a project with a team of people.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]","95 I feel more prepared for my next job.. Thinking about how youâ€™ve changed (or havenâ€™t changed) as a result of your most recent SCA experience, how TRUE are each of the following? [multiradio]",96 I do not plan to graduate high school.. Which of the following MOST matches your plans for after high school? [checkbox],96 I have no educational plans after high school.. Which of the following MOST matches your plans for after high school? [checkbox],96 Attend a 2-year college or junior college.. Which of the following MOST matches your plans for after high school? [checkbox],96 Attend a trade or vocational school.. Which of the following MOST matches your plans for after high school? [checkbox],96 Attend a 4-year college or university.. Which of the following MOST matches your plans for after high school? [checkbox],96 Join the military.. Which of the following MOST matches your plans for after high school? [checkbox],96 Other plans for training or education. Which of the following MOST matches your plans for after high school? [checkbox],96 Other. Which of the following MOST matches your plans for after high school? [checkbox],"97 Discuss your career goals?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Discuss ways in which what you were doing was impacting you, as a person?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Discuss why your SCA work was important?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Discuss how your SCA work helped conserve the natural environment?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Reflect with others about the challenges you've faced as part of your SCA experience, including what happened and why?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","97 Discuss ways you could join with others in the community to address environmental issues AFTER your SCA experience?. As part of your most recent SCA experience, how OFTEN did you do the following? [multiradio]","98 I learned ""people"" skills like teamwork or how to resolve conflicts peacefully.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I had opportunities to share in decision-making.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I learned how to cooperate with others.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I did something I was really excited about.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I learned skills that I can use in a future job.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I learned about myself and what is important to me.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I had genuine opportunities to lead the group.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","98 I developed a better understanding of what it takes to be a successful employee.. As part of your most recent SCA experience, how TRUE is each of the following about you? [multiradio]","99 The partner (park, etc) where I did the work was supportive.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio]",99 The project(s? I worked on were challenging in a good way.. How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio],99 I felt like an important part of the larger SCA organization and its mission. . How much do you AGREE or DISAGREE with the following statements about your most recent experience with SCA? [multiradio],100. Would you have participated in SCA if the work had been UNPAID? [radio],"102 SCA recommendation. On a scale of 1 to 10, with """"1"""" the lowest, """"5"""" neutral, and """"10"""" the highest, how likely are you to recommend an SCA experience to a friend or someone you work with or go to school with? [multiradio]"
e70st1yx80ioi1aup,4/6/16 1:04,4/6/16 1:28,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=e70st1yx80ioi1aup&iii=anonymous,158.68.66.254,57,,4/6/16 1:28,0034000001FdSzN,a0r33000008FrwF,a0s3300000Xov3F,,,Internships,Yes,206,CA,1/18/16,4/12/16,PO-00690213,1,4,4,4,5,5,5,5,5,,5,4,5,3,3,4,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,2,1,4,5,5,5,5,5,4,5,4,4,5,1,10
he1phgvwjjuxrcq3b,4/14/16 2:00,4/14/16 2:50,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=he1phgvwjjuxrcq3b&iii=anonymous,166.182.80.64,57,,4/14/16 2:50,0034000001MWmYl,a0r33000008HH2X,a0s3300000Xotxa,,,Internships,No,206,NY,2/14/16,4/13/16,PO-00690193,1,3,4,1,4,2,4,2,5,,4,5,4,5,5,4,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,4,4,3,3,3,4,5,4,2,4,2,4,4,5,2,1
txwy7f508mnvq5c6,4/14/16 17:02,4/14/16 17:22,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=txwy7f508mnvq5c6&iii=anonymous,74.252.105.34,57,,4/14/16 17:22,0034000001FcTuI,a0r33000008GV5c,a0s3300000apyCx,,,Internships,Yes,205,FL,1/8/16,4/14/16,PO-00691088,1,2,2,3,3,5,5,3,5,,3,4,3,4,3,3,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,4,4,2,10
ujyr1zojjfgwwnk7l,4/10/16 20:20,4/10/16 20:43,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=ujyr1zojjfgwwnk7l&iii=anonymous,98.117.89.57,62,,4/10/16 20:43,0034000001Ujbem,a0r40000006bcUO,a0s4000000Wl7s3,,,Internships,Yes,257,VA,5/25/15,4/15/16,PO-00664776,1,3,4,2,2,4,3,4,3,,4,3,4,3,3,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,4,4,3,4,4,4,4,4,4,3,4,4,3,3,3,7
5vcadpruxy1zg1oec,4/11/16 15:12,4/11/16 17:30,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=5vcadpruxy1zg1oec&iii=anonymous,138.162.8.58,57,,4/11/16 17:30,0034000000vhS36,a0r330000080AuK,a0s4000000RMpeC,,,Internships,Yes,206,FL,6/22/15,4/15/16,PO-00629782,1,3,4,2,3,4,,3,4,,3,4,3,4,3,3,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,4,2,3,3,4,4,4,4,2,4,4,4,4,3,8
ocqcwgwndlaa9hbg,4/9/16 19:23,4/9/16 19:37,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=ocqcwgwndlaa9hbg&iii=anonymous,165.83.48.229,53,,4/9/16 19:37,0034000001YAW1f,a0r330000080o33,a0s3300000Xojwm,,,Internships,Yes,206,AK,9/20/15,4/16/16,PO-00690091,,,,1,4,5,5,5,4,,3,5,5,5,5,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,2,4,3,4,3,5,5,5,5,5,5,5,5,4,7
73b9po61afakqy10h,4/11/16 20:35,4/11/16 23:28,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=73b9po61afakqy10h&iii=anonymous,66.171.27.59,57,,4/11/16 23:28,0034000001cl4yr,a0r33000008GZiR,a0s3300000bcsv0,,,Internships,No,205,ND,1/25/16,4/16/16,PO-00695482,1,4,4,2,4,4,4,4,4,,3,4,5,4,5,4,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,3,4,3,5,5,4,5,5,4,5,5,4,4,3,10
4e855fn20s4iblr8b,4/11/16 18:07,4/11/16 18:29,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=4e855fn20s4iblr8b&iii=anonymous,66.171.27.59,57,,4/11/16 18:29,0033300001gGSYD,a0r33000008Gvpm,a0s3300000bcsv0,,,Internships,Yes,205,ND,1/25/16,4/16/16,PO-00695482,1,5,4,4,3,5,5,4,4,,3,5,5,5,5,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,2,10
jilmapawqfvygeut9,4/20/16 19:25,4/20/16 19:34,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=jilmapawqfvygeut9&iii=anonymous,165.83.47.253,24,,4/26/16 14:04,0034000001J40zX,a0r33000008IEaT,a0s3300000aqI80,,,Other,No,525,CA,4/16/16,4/16/16,PO-00691982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,4,5,3,4,4,5,5,5,5,5,5,5,5,,10
oki20whejuxup6uk0,4/11/16 15:38,4/11/16 15:59,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=oki20whejuxup6uk0&iii=anonymous,164.159.60.2,54,,4/11/16 15:59,0034000001X9CoY,a0r33000008FqCC,a0s4000000WkuMT,,,Internships,Yes,206,WA,11/9/15,4/17/16,PO-00657035,2,,,5,5,5,4,5,3,,4,5,5,5,5,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,3,4,3,3,5,3,5,5,5,4,4,5,5,4,4,9
93mamlj2706q6gjqa,5/6/16 3:44,5/6/16 4:03,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=93mamlj2706q6gjqa&iii=anonymous,216.67.29.97,52,,5/6/16 4:03,0033300001jcYJs,a0r3300000As5hE,a0s3300000dG22u,,,Crew,No,,AK,4/15/16,4/17/16,PO-00695980,,,,,,,,,,,,,,,,,,,,5,4,5,4,4,4,5,4,4,4,3,5,3,3,4,2,4,,2,1,4,3,5,,,,,1,,,,2,2,2,2,2,2,4,5,5,4,5,4,4,5,5,5,4,,9
10pxd3sj54y346sh2b,4/27/16 2:30,4/27/16 2:40,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=10pxd3sj54y346sh2b&iii=anonymous,74.124.124.30,51,,4/27/16 2:40,0033300001jbOfl,a0r33000008IDRR,a0s3300000dG22u,,,Crew,No,,AK,4/15/16,4/17/16,PO-00695980,,,,,,,,,,,,,,,,,,,,2,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,3,3,3,,,,,,,1,,,4,3,3,3,3,3,4,3,4,,4,4,4,3,4,4,4,,8
gxcf57x2yfz3uo1a6,4/24/16 19:58,4/24/16 20:31,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=gxcf57x2yfz3uo1a6&iii=anonymous,65.74.111.54,52,,4/24/16 20:31,0033300001jBqt0,a0r33000008IDRO,a0s3300000dG22u,,,Crew,No,,AK,4/15/16,4/17/16,PO-00695980,,,,,,,,,,,,,,,,,,,,3,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,,,,,1,,,,3,3,3,3,4,4,4,4,4,5,4,4,1,3,5,5,5,,10
wvw5rzglnvgw2w43x,4/19/16 7:51,4/19/16 8:36,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=wvw5rzglnvgw2w43x&iii=anonymous,69.178.99.63,52,,4/19/16 8:36,0033300001jdefE,a0r33000008IDRV,a0s3300000dG22u,,,Crew,No,,AK,4/15/16,4/17/16,PO-00695980,,,,,,,,,,,,,,,,,,,,4,3,4,3,3,3,4,4,3,3,5,4,3,4,4,5,3,3,3,3,3,4,3,,,,,1,,,,2,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,3,,8
raujzl1dcud8ua1pc,4/22/16 0:48,4/22/16 1:23,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=raujzl1dcud8ua1pc&iii=anonymous,50.135.12.16,54,,4/22/16 1:23,0034000001XkPO8,a0r33000008GUwQ,a0s3300000arFTe,,,Internships,No,206,CA,1/11/16,4/18/16,PO-00692007,2,,,1,1,3,4,3,4,,1,2,2,1,1,1,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,5,1,4,3,4,3,5,5,1,3,3,2,1,3,6
2jeivfieg72wd5ay9,4/13/16 16:18,4/13/16 18:35,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=2jeivfieg72wd5ay9&iii=anonymous,165.83.132.250,57,,4/13/16 18:35,0034000001LANpi,a0r33000008GJMV,a0s3300000bcXRK,,,Internships,No,205,WY,1/7/16,4/19/16,PO-00692121,1,3,3,4,3,4,4,3,4,,3,4,4,4,4,5,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,4,2,5,3,4,4,4,4,3,4,4,4,4,4,10
frrt3p8ppzpy4zdki,4/20/16 17:46,4/20/16 18:07,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=frrt3p8ppzpy4zdki&iii=anonymous,165.83.132.249,54,,4/20/16 18:07,0033300001dxIEQ,a0r330000080lOG,a0s3300000Xo4Jq,,,Internships,No,206,CO,9/14/15,4/20/16,PO-00677154,1,3,4,4,4,4,4,5,3,,3,4,4,4,3,4,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,3,3,4,5,5,4,5,5,5,5,5,4,3,4,10
f31xyhm5t76pbe5i9,4/14/16 19:21,4/14/16 19:44,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=f31xyhm5t76pbe5i9&iii=anonymous,166.4.110.40,57,,4/14/16 19:44,0033300001fFTl7,a0r33000008GVXR,a0s3300000apyCx,,,Internships,Yes,205,FL,1/15/16,4/21/16,PO-00691088,1,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,10
nwhy64pdfp40nngnb,4/22/16 21:08,4/22/16 21:25,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=nwhy64pdfp40nngnb&iii=anonymous,70.192.198.107,55,,4/22/16 21:25,0033300001fEHJE,a0r330000080y1P,a0s3300000XoQ97,,,Internships,Yes,206,MD,8/31/15,4/22/16,PO-00680746,1,4,5,3,3,4,4,4,3,,4,4,4,4,4,4,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,4,3,3,3,4,4,4,4,4,4,5,4,4,3,9
xp8q8xh1leuq9abmr,4/18/16 0:05,4/18/16 0:16,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=xp8q8xh1leuq9abmr&iii=anonymous,24.237.115.34,54,,4/18/16 0:16,0033300001fn0E2,a0r3300000813UG,a0s3300000XoHqv,,,Internships,Yes,206,AK,9/21/15,4/22/16,PO-00679928,1,4,5,3,3,4,2,4,3,,3,4,4,4,3,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,4,3,3,3,4,4,5,4,2,4,5,5,3,3,7
11r8qrm4u2dvp4q2dm,4/15/16 19:07,4/15/16 19:28,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=11r8qrm4u2dvp4q2dm&iii=anonymous,24.237.115.34,55,,4/15/16 19:28,0033300001fj7fq,a0r33000007GJDS,a0s3300000XoQYh,,,Internships,Yes,206,AK,9/21/15,4/22/16,PO-00680755,2,,,1,2,2,3,2,1,,1,2,3,4,1,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,1,2,1,2,2,2,1,1,1,2,2,2,4,2
7pdpi92ycbflpyk8i,4/18/16 23:16,4/18/16 23:29,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=7pdpi92ycbflpyk8i&iii=anonymous,165.83.47.253,55,,4/18/16 23:29,00340000015aBKD,a0r330000080dg2,a0s4000000WlAmK,,,Internships,No,206,CA,10/26/15,4/22/16,PO-00669688,1,5,5,4,5,4,4,5,2,,5,5,5,4,5,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,3,5,5,3,4,5,4,5,5,4,5,5,5,4,4,10
bmi6h97s4eygpquwf,5/5/16 2:25,5/5/16 2:29,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=bmi6h97s4eygpquwf&iii=anonymous,216.250.38.217,52,,5/5/16 2:29,0034000001URQWF,a0r33000008GEO4,a0s3300000bcNE1,,,Internships,Yes,205,GA,1/4/16,4/22/16,PO-00692036,1,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1
wq6w9wxnfge633sfv,4/26/16 14:56,4/26/16 15:07,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=wq6w9wxnfge633sfv&iii=anonymous,68.11.25.206,53,,4/26/16 15:07,0034000000ozTxs,a0r33000008GEO9,a0s3300000bcNE1,,,Internships,Yes,205,GA,1/4/16,4/22/16,PO-00692036,1,4,5,5,5,5,5,5,4,,4,4,4,4,4,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,7
s60kp3dqbgmg3pt8i,4/23/16 19:15,4/23/16 19:55,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=s60kp3dqbgmg3pt8i&iii=anonymous,165.83.133.249,60,,4/23/16 19:55,0034000001RuCx0,a0r33000007zlKg,a0s4000000Wl7lC,,,Internships,No,257,TN,6/4/15,4/23/16,PO-00664765,2,,,2,2,5,3,5,5,,2,2,4,4,5,4,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,4,10
vraictvf7ev2gdf0n,4/18/16 15:06,4/18/16 15:17,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=vraictvf7ev2gdf0n&iii=anonymous,99.155.24.225,53,,4/18/16 15:17,0034000000pTmRd,a0r330000080Uwo,a0s4000000Qeudt,,,Internships,Yes,206,FL,11/17/15,4/23/16,PO-00609090,2,,,3,3,2,4,4,3,,4,3,4,3,4,3,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,5
nyw8n2voq7l0n4y34,4/22/16 18:27,4/22/16 18:38,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=nyw8n2voq7l0n4y34&iii=anonymous,164.159.60.2,55,,4/22/16 18:38,0033300001deFZF,a0r33000008Gy46,a0s3300000dFuEF,,,Internships,Yes,206,OK,2/1/16,4/23/16,PO-00695902,1,4,5,5,5,5,5,5,3,,5,5,4,5,5,5,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,1,10
9xzx9d4hfhf9lbf3s,4/27/16 18:42,4/27/16 18:53,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=9xzx9d4hfhf9lbf3s&iii=anonymous,173.51.117.183,56,,4/27/16 18:53,0034000000ozM2k,a0r33000008HK5o,a0s3300000bcYhX,,,Leader_Crew,No,285,GA,3/20/16,4/23/16,PO-00692136,1,2,2,3,3,5,4,4,4,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,4,3,4,3,5,5,5,5,2,5,4,3,5,2,10
9uvxa3o5knnfxu323,4/25/16 4:35,4/25/16 5:14,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=9uvxa3o5knnfxu323&iii=anonymous,208.71.158.150,51,,4/25/16 5:14,0034000001X9Bzf,a0r33000008HYOR,a0s3300000bcYhX,,,Leader_Crew,No,285,GA,3/20/16,4/23/16,PO-00692136,1,2,3,3,3,4,4,4,4,2,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,5,2,4,4,3,4,5,4,4,5,5,4,4,3,8
hn94bapgrdkwh2bow,4/19/16 14:17,4/19/16 14:51,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=hn94bapgrdkwh2bow&iii=anonymous,166.4.111.33,56,,4/19/16 14:51,0033300001fF3FN,a0r33000007GItI,a0s3300000XojgN,,,Internships,No,206,FL,9/14/15,4/24/16,PO-00690088,1,4,3,5,5,5,4,5,5,,5,5,5,3,5,4,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,8
3uds2jgx5p74k20xg,4/18/16 20:45,4/18/16 21:11,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=3uds2jgx5p74k20xg&iii=anonymous,166.4.112.233,57,,4/18/16 21:11,0033300001fkXvM,a0r33000008178K,a0s3300000Xojd4,,,Internships,No,206,FL,9/14/15,4/24/16,PO-00690085,1,3,4,3,4,3,4,3,3,,3,4,5,4,5,5,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,5,3,4,4,4,5,5,5,5,5,5,4,3,4,8
11ya209tritw4ianrk,4/18/16 13:50,4/18/16 14:53,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=11ya209tritw4ianrk&iii=anonymous,107.77.105.118,56,,4/18/16 14:53,0033300001fCUmc,a0r330000081793,a0s3300000Xojh6,,,Internships,Yes,206,FL,9/14/15,4/24/16,PO-00690089,1,3,4,4,4,4,5,3,5,,4,4,5,4,5,5,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,3,5,3,4,4,5,5,5,4,5,5,5,5,5,3,9
5fv8zzktqj2kxfph8,4/25/16 0:15,4/25/16 0:44,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=5fv8zzktqj2kxfph8&iii=anonymous,208.64.73.165,56,,4/25/16 0:44,0034000001bZlJL,a0r330000080jZU,a0s3300000XoVHr,,,Internships,Yes,206,CA,9/21/15,4/24/16,PO-00682494,1,5,5,5,5,4,3,5,2,,4,5,5,5,5,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,4,4,4,5,4,5,5,5,5,5,5,5,4,3,7
5b05le2mocz23jb12,4/19/16 6:40,4/19/16 7:03,http://survey.clicktools.com/app/survey/go.jsp?i=1trl2sg42rm48&ii=5b05le2mocz23jb12&iii=anonymous,24.214.96.47,56,,4/19/16 7:03,0033300001hwiIG,a0r33000008GTcl,a0s3300000Xou47,,,Internships,Yes,205,FL,2/1/16,4/24/16,PO-00690197,1,3,5,1,3,3,5,2,5,,5,4,5,4,5,5,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,3,2,3,5,4,5,5,5,5,3,5,5,4,2,9
